"Market_1","Market_2","Market_3","Market_4","Market_5","Market_6","Market_7","Market_8","Market_9","Market_10","Market_11","Market_12","Market_13","Market_14","Market_15","Market_16","Market_17","Market_18","Market_19","Market_20","Market_21","Market_22","Market_23","Market_24","Market_25","Market_26","Market_27","Market_28","Market_29","Market_30","Market_31","Market_32","Market_33","Market_34","Market_35","Market_36","Market_37","Market_38","Market_39","Market_40","Market_41","Market_42","Market_43","Market_44","Market_45","Market_46","Market_47","Market_48","Market_49","Market_50","Market_51","Market_52","Market_53","Market_54","Market_55","Market_56","Market_57","Market_58","Market_59","Market_60","Market_61","Market_62","Market_63","Market_64","Market_65","Market_66","Market_67","Market_68","Market_69","Market_70","Market_71","Market_72","Market_73","Market_74","Market_75","Market_76","Market_77","Market_78","Market_79","Market_80","Market_81","Market_82","Market_83","Market_84","Market_85","Total","YEAR_","MONTH_","DATE_"
"5207.792903658339","16508.506308044358","19180.781515848652","6319.5268544366445","3041.784848865663","7111.029948211416","8684.16520296586","3194.7991359496605","6632.83870609198","10240.84822364367","6365.994925523604","20685.070881381725","12549.093566644835","10422.693745320821","4588.270459944179","4809.276345984869","3135.1186077412676","15305.804279840237","19023.11089887017","29629.459272650438","9739.999203854064","4519.928678874876","3718.3923077449786","10434.053823703875","11598.925395240332","8656.595593652988","12988.756110925468","6596.073595967522","8807.072184824963","5179.341572835724","10435.921777257836","4816.823744310824","7035.6400451450645","5760.2305089633755","2947.4754344951016","7473.667654282005","11331.666685837994","3968.003664218879","6449.703648969695","16728.6302940916","17531.582169002104","21510.783145257406","25722.474413737727","23038.436763529906","3592.0798738558847","6627.6968338640745","7756.998173357267","3486.8389026417913","9879.55750785157","16181.755749534634","8928.723304030424","3441.2640403346495","3621.3724999443275","3364.920885919917","6769.22344938848","7614.10077966712","5219.836949756402","7657.341760150509","3623.2452064834984","3401.817651034742","7757.809931186711","6207.914893507887","4207.897177374754","3186.869607502476","4612.6056665156475","9177.320492366996","5606.073387337092","9084.978309668975","8380.369647710872","7754.585181985145","7396.079496277522","2765.966547670134","10488.34864663034","15789.001747526758","10448.187726964641","11638.50651599824","7187.889427245842","7281.731910253251","7989.102002894933","4050.009149230441","17288.328491198252","22680.881816593283","9305.975466958022","7011.390017240541","8776.64694140858","776867.3888154054","1999","11","01 NOV 1999"
"5379.1429129404805","17224.944344775442","19884.688416377598","6499.157675275069","3094.593424603964","7275.365218323931","8996.89160857848","3340.5132969439674","6765.239442978039","10651.788003700029","6490.3295282536565","21589.584871830928","12920.987999076147","10955.85862733424","4739.757019263847","4941.923343054494","3147.366144473864","16162.567797231295","19867.254954375472","30499.87490054388","10126.28714796402","4641.4606883539545","3867.2506831288106","10811.223765186109","11880.034880921281","8822.762988686838","13482.797320179343","6682.177964867191","9067.338763338","5337.436618189922","10630.092400479389","4927.674142038089","7189.728515260262","6029.569377360819","3008.0468945609045","7580.553905603402","11762.08744345112","4035.3453991983556","6706.867445414422","17472.576349016865","17964.302162634704","22680.909806190633","26358.798857259564","23361.75084332534","3737.3382238151485","6794.516148641125","7990.5996609551485","3573.937431745519","10130.340480526664","16567.738106063487","9216.483252834689","3542.513274925528","3654.9140671334303","3440.806286097067","6914.6238253562215","7908.36568648115","5290.784337286457","8030.466942903212","3731.2439112313773","3552.6616365595405","8093.185085474043","6408.12667759065","4399.224446729816","3314.1917814671488","4667.459726393602","9514.854425468644","5756.882405049782","9586.375210682601","8548.69982944935","7836.373465895536","7720.342124779931","2825.1880312450826","10752.378160801967","16253.706140795064","10920.810917718047","11822.122502612301","7348.911581026388","7476.999118002874","8252.108328484494","4121.846090766496","17802.990411644485","23768.78254922336","9438.602501031382","7264.4713777311845","8913.899899813525","801740.7699549777","1999","12","01 DEC 1999"
"5573.971450692556","18172.72339697895","20565.02993591836","6593.120242912609","3199.312167554221","7379.7776497428","9326.482390241397","3376.308931637541","7021.334582502122","10899.631263432253","6631.719026453338","22450.385379953485","13100.756295366093","11437.887641665151","4953.68463899219","5038.194455559977","3250.0719107290374","16614.231804394374","20375.8765776679","31653.900601143414","10389.926071187909","4814.881851075505","3930.599088137092","11230.691139749528","12282.219963697113","8920.211568284702","13728.455755120212","6818.43954827242","9244.548427551052","5594.730123528997","10814.27309063879","5042.502135721908","7433.68415625122","6258.862123456648","3053.9852324001467","7642.37252985858","12082.53770048318","4143.781072032971","6865.420603656092","18017.035664384108","18681.096417471457","24102.16081797883","27778.46285143117","23548.520324951445","3856.0844380539274","7051.418699086911","8131.3122338500625","3698.9886957092604","10578.139985926993","16651.20329315537","9697.705871118429","3627.9684618764595","3707.476347100732","3475.34497929944","7224.79079738558","8109.9077242657795","5466.771810655682","8172.666374238524","3856.4798595098227","3613.864818528791","8317.589382084247","6522.121043002495","4572.438729981533","3372.3678304540417","4766.247456890247","9881.37693671906","5811.515638430603","10103.107389967601","8757.677417936287","7999.284734123401","7872.752105180608","2919.245757877424","11041.570498977375","16576.263673761336","11481.281080578268","12223.260445040509","7626.656883339106","7733.55436362672","8589.852785322837","4211.649401125532","18208.56648266359","25025.85026444956","9672.486473122859","7598.715824424734","9094.310458992008","826933.6660486929","2000","1","01 JAN 2000"
"5827.787378549506","19287.269505067557","21155.425166788085","6680.197594958527","3206.895206552152","7633.341267962971","9543.464595147734","3443.3234348993865","7338.707597224387","11147.975496480021","6754.191535261256","23189.792898266667","13207.903612913376","11755.875466141066","5138.691087814831","5171.1634332858375","3393.7253682773594","17428.89253364492","20995.883257848138","32536.85075274977","10727.668308779663","4882.998677294183","4015.4893388574096","11707.811927106331","12546.816604299791","8963.226191299915","14327.364063879404","6979.47156280177","9365.104472632825","5800.759421793116","10976.372630658201","5156.347765811317","7619.819362547742","6512.691690137032","3085.1454748399397","7863.039780482979","12264.813623490114","4315.4249699591965","6890.07930750151","18528.954428002442","19205.13666347308","25436.608578703603","29158.109027420756","23709.836344769992","4030.074239958885","7398.412401376152","8431.964897648004","3821.6262158278873","10814.864067459195","17191.633627670395","10005.839369408644","3714.263276721227","3745.487969819252","3598.4816706409106","7472.563642956187","8330.02850950131","5688.056503416923","8428.720470999295","3940.2386784096675","3647.6023673185514","8627.808956518953","6632.3971141258635","4703.370300933779","3500.3556732438747","4842.2188329019245","10323.918376778342","5818.875414556793","10604.37968242672","9114.498254398783","8265.902585056354","8031.659896349278","2992.163415383905","11294.55306399527","17169.17746000336","11846.36719312181","12668.528769451379","7975.30850286824","8079.812189598275","8724.939739076532","4337.439092913005","18615.214791673527","26291.269142473935","9961.607343806154","7936.023345164292","9342.145647802306","852836.2401001314","2000","2","01 FEB 2000"
"5942.04907263813","20170.849570875485","21655.41710103191","6757.280153313365","3298.2057035659086","7985.123723762303","9673.063112943555","3617.050187751775","7498.727368579148","11514.410325601444","6874.086302005767","24168.661881032873","13534.198666664297","12158.96752308505","5329.253433967382","5295.99236864679","3450.7376609865105","18374.156513370264","21810.08652690682","34082.205700567996","11034.248407783807","4896.084200317111","4055.8700088220603","12267.588314460832","13014.568215866484","9116.167682183801","14926.81614992503","7221.900901434913","9520.013994312587","5882.0768408867825","11202.16032977961","5289.0348922827825","7840.382256317197","6801.368044534776","3155.303996337457","8097.0636685130185","12577.699273379969","4498.14097421074","7034.409729451316","19103.804206432156","20005.964152746816","27157.024047355757","30215.947948168032","24143.091323207984","4219.624682416927","7696.635907300542","8810.49175052994","3849.2080589240845","10993.594862577958","17478.254371268373","10257.439650596516","3783.093616514309","3921.1274436480103","3659.733397267977","7773.153920996674","8506.843178861414","5893.789760888094","8747.971640585307","4049.2546318461345","3720.0581481914187","8993.334499104769","6737.283025180966","4801.3464120281915","3513.6501027601485","4891.232746354987","10634.631519304488","5906.211772336238","10959.601780474715","9366.425065274998","8472.920499115873","8213.02594479533","3060.4730498843173","11440.281412637762","17919.463108092652","12280.667590290494","13198.596785127767","8269.882496727158","8300.16813597616","8848.286613128057","4393.948258355726","19000.6238186185","27615.865383115473","10115.04033315437","8105.115995076325","9517.785146885706","880163.3889722228","2000","3","01 MAR 2000"
"6138.93394114986","21379.215056656198","21964.469490888965","6803.680904925324","3387.484155552564","8236.48811192171","9933.64207659837","3732.4398588925574","7715.988016146066","11955.845301481506","6975.43860441795","25147.455277899026","13777.02736276952","12608.86992904161","5471.098537672744","5375.037425881033","3471.5796975777344","19471.069514045932","22891.241023891824","35034.963023040174","11369.896640518853","4909.857764217099","4130.747958112956","12726.676057662124","13492.173903597868","9175.825684792377","15557.716004075462","7430.827044763669","9637.701408911418","6108.060336339721","11562.533416928034","5441.399172902532","8016.114344460266","7081.135879358679","3256.242088258092","8328.038465013493","12659.025620006198","4581.9751808907195","7153.928729321961","19492.848044679224","20649.96025615229","28566.046979826526","31221.409023869302","24609.286887254413","4329.791606535743","8020.108702242369","9123.130331245467","3932.2198029147135","11375.075736230465","17768.294227628347","10489.587482695137","3837.9678919676344","4073.7906722932385","3666.0854609119247","8017.753595268726","8634.481816819449","6112.018138664305","8964.253730931008","4171.550942580833","3788.0094151938874","9117.573643903841","6855.511161339811","4833.581164211546","3651.058261671682","4968.594157961048","11145.363287356964","6092.767208626925","11309.391031275869","9643.27135378752","8594.487849113802","8460.866813533354","3184.938243283787","11764.896146361993","18563.48149335078","12773.971738366283","13691.180093974268","8482.222820676256","8595.715309790048","8978.77478214895","4592.251257703105","19182.67011635459","28935.700566663472","10196.665915235633","8413.465050980054","9891.165116044594","906855.0783402035","2000","4","01 APR 2000"
"6243.831860583527","22066.65405768588","22756.47204971194","6915.031619206877","3450.075514461222","8464.417559460382","10210.73095197305","3831.415331469047","7946.06548741838","12485.530591523844","7008.213729648509","26368.663827306125","14006.114249624787","13046.2745292935","5556.710457052333","5527.941298072419","3648.0082407739746","20323.258217042967","23596.961467250574","36768.50119358397","11620.542401172665","4978.068809463353","4149.972248301601","12927.27668156338","14034.08372435571","9342.168135105614","15980.936647396007","7524.432347172423","9767.653935634533","6170.022314634574","11782.543704634298","5543.681781094771","8190.858171526745","7312.276414059662","3327.745372988048","8662.296132583722","12681.52889737162","4660.610407415125","7341.121456550414","19709.109513525087","21487.66044904568","29813.601448028494","31901.19154704061","25518.59011008474","4435.191378680424","8351.359568050862","9513.4465432632","4008.4205281649615","11753.004840560372","17892.412081249684","10761.176976356692","3972.135655890999","4261.672592780104","3803.345381471967","8192.036805316888","8910.795559644408","6182.780355250574","9159.672743760302","4218.398519937045","3890.9208925862768","9401.133372445847","7022.99606233964","4860.988693860889","3741.053352061298","5122.048119501517","11567.79041842612","6324.679094643956","11687.050204065421","9961.253210918287","8817.058399285046","8786.01062770052","3260.842646356217","11994.119912539016","19531.64292402737","13243.547664568587","14133.043677706548","8602.945110775574","8788.982502232482","9095.382657235114","4615.806633835776","19423.602292337797","29851.17971831152","10217.329724676712","8765.150338708661","10177.567833204303","932948.8204986211","2000","5","01 MAY 2000"
"6273.790812776546","23073.743595320553","23464.375905464","7035.456390759037","3528.2123419880754","8575.16596625594","10439.815270625018","3886.0035827744377","8292.597019171035","13004.279124251196","7189.005511812004","27086.885978183673","14391.01049217081","13301.710166101724","5575.994131752706","5684.573662899545","3772.0236991655415","20908.96442502943","24806.917753885824","38461.89080916368","11937.850156144568","5077.762437220932","4270.109278584763","13020.264729294677","14331.244891781444","9686.700457677285","16741.71189237032","7763.895560092313","9866.386340117604","6242.375840770828","12209.771435485069","5725.5062289685675","8472.031296317968","7481.646644365486","3433.568340665725","8837.447715073975","12672.925406961085","4788.884248551075","7595.693972325682","19825.665814327822","22373.56320049294","31089.50012406576","32986.311314831306","26539.380946554564","4576.1637547446335","8653.901654489531","9776.006097605765","4024.1332405437606","12066.40066946132","18322.120723982956","10891.42579532871","4051.6629753757816","4375.503501936149","3899.716893211976","8464.766292774071","9228.02798987574","6239.508008821657","9335.823836859814","4375.749190380873","4025.502358439032","9506.461840044574","7083.670825077857","4923.265524598461","3870.996472920463","5262.993464882578","11870.689540588088","6599.065726066829","12191.899493780315","10149.656596260706","8864.131567885026","8964.017182554235","3303.817235097593","12250.714389610259","20511.75984597726","13579.608956585198","14680.025210673799","8719.238693482039","9124.98893894181","9176.98216206845","4661.209857873313","19696.543640684016","31044.85248930064","10497.888267576109","8916.61822988018","10327.066279223032","959807.1903280573","2000","6","01 JUN 2000"
"6347.255268073399","23728.764832112367","24323.984990842277","7150.5602399477975","3545.563949900022","8816.609535388954","10763.19263172604","3938.1206698144965","8583.695988967846","13264.179579328485","7349.151800438753","28462.674870095514","14641.359356771285","13588.343457549698","5696.817993422417","5886.668230771444","3869.4273532138373","21453.450450435663","25414.779156628036","40515.57002083849","12244.890748052521","5215.16344644833","4439.24710091567","13246.853954594122","14974.655925141704","9939.0383215822","17452.59412392754","7980.53305999785","10184.741876678287","6331.008374633088","12731.680101135247","5800.485467560782","8818.966635981196","7784.994029528479","3476.168842092622","9143.871463850834","12627.120118291694","4882.298797972416","7928.602108004014","20421.826263729043","23296.021244539726","32344.236914789646","33932.77384237305","27686.29607535845","4646.433784468071","8777.129327912553","10126.150248038417","4144.018511027043","12394.152465407453","18789.833515036316","11141.81971093539","4150.147038859474","4495.1215020797035","3931.0713436866304","8633.67109789331","9493.58867103121","6326.162084632943","9568.428264229597","4484.601545931703","4178.059795895352","9656.960591472858","7299.530419801005","4949.956714499989","3952.363655853932","5357.790264947598","12095.060254663635","6893.896242886936","12620.90908947555","10308.431566045856","8983.979108353647","9283.402917826632","3376.702132825424","12451.881121807575","21554.33744619623","13732.768597758171","15116.288646015093","8745.822426263838","9298.132767239631","9506.587269491945","4850.658466957934","20205.666397200217","32254.65928438677","10883.254403416357","9034.348209040267","10512.099910883117","988430.11602582","2000","7","01 JUL 2000"
"6398.608401642815","24802.83844883103","25351.05529762029","7304.292052326447","3603.8735756698043","9040.54039066473","11011.632962873178","3952.945297482044","8711.059084637885","13674.613195522204","7594.646319613687","29559.28859708547","15155.025866159107","13936.038616388782","5878.866315024123","6119.5485551343045","3948.2229223132194","22137.761408176193","26117.30967344773","42224.37799884049","12372.267357066827","5271.214351587645","4442.732791647476","13477.144930973689","15313.66287198765","10222.750037489182","17940.45312154036","8261.992711246145","10252.967220016233","6540.847825300906","13071.657374533068","5820.439980258111","9156.999830350862","7942.574748800799","3616.654101031114","9270.768939904014","12506.17741229097","4973.15834444754","8294.483935438702","20988.82571823795","23952.02678384243","33592.63673520246","34886.57798982147","28366.81684365197","4760.284559899885","8901.626971195054","10351.825285795238","4213.407139753769","12765.403162858522","19238.8018258659","11415.95005986637","4327.465395448291","4633.893118054759","3981.679824449871","8718.534166316333","9729.711753652231","6447.352280900182","9629.53127357011","4524.020478274462","4304.334006324747","9822.60957126399","7376.783744223862","5098.347958065868","4130.753163447633","5440.214865169963","12415.387179699024","7017.809370439232","13126.741025754405","10486.006389488142","9063.922804572429","9386.230524414992","3413.956458381841","12697.606434177269","22398.37144764705","14011.380472939345","15718.903026854114","8914.570435765045","9522.453809401286","9837.421041369817","4839.729922805968","20456.20345741614","33623.643130203636","11152.2015218596","9190.75686886861","10704.903000171525","1014849.1058627476","2000","8","01 AUG 2000"
"6442.805479826933","25413.21721094782","26458.54914955514","7339.765742524383","3690.1908339589518","9378.788681736125","11340.596776679771","4004.674430448143","8887.809890463639","13801.37601992284","7862.598053329908","30922.59219737325","15696.640565257625","14184.212046032393","6007.795067331584","6268.280770510127","4095.137175906896","22856.063690825875","26813.93988966893","44765.42715490184","12476.630816777491","5394.917032075251","4582.116262456838","13646.376402700078","15845.316570179553","10461.062261528947","18698.6216042139","8440.72666803485","10396.901541056726","6777.776435452201","13232.70420564944","5971.52354528227","9521.36112048245","8147.205070636839","3646.143659268673","9570.956470997013","12570.332764421617","5021.907023717883","8503.327200910786","21481.5800124078","24760.280825741043","34853.00177019558","36011.828891719095","29124.12134827846","4869.1592612238765","9015.832314604168","10513.781213782051","4285.157516331634","13284.673959566604","19880.601562051754","11867.671177181695","4437.361853000199","4699.268483751686","4092.666157737473","8950.138558705692","10005.358543793891","6581.010562533556","9722.433275384901","4658.445557040277","4395.537596101549","10173.162170323685","7376.285226988775","5312.833325998776","4149.647424083362","5547.102795943408","12685.31301623817","7228.008933280671","13485.371858538085","10585.17296845814","9328.623406856694","9526.58182589761","3419.924824417836","13099.331199457958","23414.712954548322","14070.019102465436","16104.574366710827","9237.540622263547","9834.331695918087","10135.176798299017","5006.301023636867","20838.939223917045","34855.76512265779","11341.181723246142","9474.575622137152","11025.651461039473","1043882.4066175006","2000","9","01 SEP 2000"
"6646.620349763312","25943.273182967616","27477.675609872902","7506.636208247226","3689.292017899458","9822.736994054296","11745.105815256624","4050.6986578461333","8993.60464941955","13850.333368018226","8083.489232150549","32048.9629412362","16019.56230050163","14455.035087191773","6223.856766289498","6341.008375385919","4166.761490736416","23192.76780242232","27180.041329135045","46928.386287887006","12727.150311762107","5451.334628042782","4643.146107417811","13995.208460112186","16317.839578831867","10681.731954767021","19320.106079349753","8691.194979312617","10431.565920869049","6911.412639758684","13350.336902845745","6218.160307399626","9825.558797653823","8423.066937159763","3742.544757183934","9780.825750376054","12762.591534881562","5196.534241979644","8594.472877929624","22403.29147934504","25518.843894135727","36243.03565825852","37494.38421414803","30024.46565639334","4910.679366012058","9195.6108462807","10722.055928825897","4383.859495397978","13649.30894871493","20817.214347920475","12034.552884141754","4494.975987496291","4920.660236165039","4136.086905219176","9321.646240079475","10277.599311886099","6798.957299980977","9714.96162670203","4839.728288633314","4390.153797637563","10382.829766410192","7486.271597714575","5497.1001077215715","4242.257325740682","5748.166435254816","13117.931821814542","7439.332975872056","13719.473837127574","10690.888802059313","9601.498385424811","9781.429841906589","3405.6097661582367","13338.631896562685","24520.880293918308","14054.840497213589","16359.123364307994","9326.648455651131","9966.516943212828","10543.963380310874","5105.91176241392","20957.68590753473","35676.898372900556","11667.315632423006","9595.915970968937","11199.137535719065","1071148.9643236324","2000","10","01 OCT 2000"
"6731.954480527029","26937.6253065883","28707.7379170321","7774.559945055101","3766.303301584582","10282.2047336967","12037.947073156281","4091.651771389141","9192.027798815996","13916.395457461578","8307.22404413872","33358.20446751446","16535.83471899166","14650.522815116958","6430.857190559738","6561.312548618653","4279.685569788641","23424.033409839198","27535.996274205736","49942.04726342827","13051.653915837594","5470.461892401921","4660.7720591729385","14322.335432754295","16832.105871322576","10893.943672019244","20063.42184473642","8824.721028127737","10691.143215461223","6981.180995482982","13643.798372786825","6444.365004697989","10023.39456223944","8739.219857177324","3790.3950683379044","9848.845141492764","13030.900840820375","5235.921405446478","8641.15303624661","23141.260025744654","26146.012549583178","38005.90761180441","38809.3011560664","30687.83820762975","4929.25079450993","9439.130525496234","10873.371877600752","4503.638598940135","14117.622532512538","21942.434500000218","12262.718287023985","4587.7055290455655","5084.223474518372","4175.040159266172","9629.417036870169","10648.291018559295","6979.519914288832","9793.643269499487","4804.107170184867","4479.994971172067","10664.968446616213","7551.65627865095","5684.597514469971","4311.164903311232","5853.769060856252","13436.747266928145","7540.0653492113815","13887.689720928525","10948.226353852073","9649.128678574862","10138.21487972424","3489.3971980994993","13680.117260937624","25222.10885052027","14245.08549112107","16723.905150023977","9374.275406189703","10002.686974724333","10834.545611107575","5150.636813876547","21336.149634962305","36390.35422375698","11784.7681650274","9758.507845836102","11617.914996344696","1099970.97059004","2000","11","01 NOV 2000"
"6914.262124432482","27656.188521252123","29525.23313719992","7950.932282975893","3882.103601700395","10721.510117490452","12319.27490660186","4249.450646181197","9314.23733715288","14218.625845830356","8496.873747826123","35001.67932544733","17271.36989248303","15034.194261541812","6537.540795013767","6643.205948606746","4420.637970074486","23400.644652722112","27629.50820982621","52859.28626638626","13360.947856613015","5555.663219489688","4773.436719652175","14710.454210947095","17584.028940307537","10944.776026253343","20712.569702622335","9016.19174881639","10790.814873821553","7016.425591463893","13909.64157617942","6635.327977471293","10329.88383338749","8958.175508554148","3884.82998741991","10053.918288014467","13508.61680865429","5319.502722315187","8859.613575424904","24114.5240367842","27292.133177326774","39646.4850084089","39574.771571869045","31128.387432821524","5072.522752751077","9464.65635483238","10889.531099662017","4622.1556040831265","14461.876096514974","23053.519898689774","12661.622361735488","4748.909586442796","5111.722963222201","4330.316294945567","10052.543326418809","10939.943606587545","7105.546947669956","10029.750508949874","4817.394013015103","4627.716031902064","10859.124364217174","7761.559885344917","5789.032214502415","4341.142386511229","6020.527733880086","13648.390070635241","7760.9169786015045","14175.37731760996","11060.010194645654","9743.99275751122","10288.076008234275","3564.2421104088617","13807.856893112436","26309.971824734916","14406.738903053792","17001.50306049478","9379.994169174419","10059.370650008634","10966.20363531057","5248.353465498651","22003.34403185548","37502.74265340348","12172.588174475035","9887.817270228155","11993.454219936244","1129469.938406176","2000","12","01 DEC 2000"
"6982.129830648551","28020.19639164499","30754.54886783445","8144.162323599915","3939.2285287771756","11198.752147310766","12542.539632361799","4265.998740840999","9440.433075036912","14488.857327736023","8563.587520438747","35994.54221973129","18079.366062397883","15130.586909284151","6741.032034788945","6644.9423242443745","4507.212044525206","23830.648454106344","28389.98217861894","54944.021397948425","13526.744801621366","5631.741104673281","4919.619888969863","15212.01707184402","18285.37153679137","11002.61894654144","21426.358872961126","9241.144195789442","10809.715903052598","7158.6575903220055","14427.87766134365","6920.571064823453","10468.626803320414","9163.6644809447","3980.63963196976","10325.388362587895","14048.695850500937","5529.9175801006495","9215.514171166089","24941.750850221768","27746.9264511403","41768.596814784476","41356.843063407585","31843.31204223277","5260.356729854573","9512.650817421913","10982.16443277926","4691.2584722292295","14866.303755276444","24438.59777553975","13136.101704042525","4869.320974489924","5163.831044949148","4399.198827972966","10312.811132724064","11340.076153860566","7254.59055440565","10260.955463691245","4960.2215290959975","4746.758332017711","11092.430556584304","7769.086957681886","5876.392502522491","4447.959386479712","6144.580478064102","13840.019453290559","7922.89806500339","14485.400673840924","11027.557604244037","9864.164776893493","10423.656784092524","3672.7406820726223","14061.54133249771","27537.807857275293","14696.53771078313","17182.47854356999","9438.988345667723","10238.259106742698","11014.08680927657","5370.116913908804","22228.609743642395","38373.45138380736","12495.330957842998","10063.3684591129","12465.504878536856","1159483.2504167722","2001","1","01 JAN 2001"
"6995.1935406248085","28389.628365888188","32438.573653210045","8441.206417648946","3977.249827250858","11475.61671572901","12683.968479847104","4367.999022715753","9701.603706395788","14925.757719663461","8775.706133900538","37460.657337868644","18732.251856401854","15655.30813443191","6794.440731636276","6649.11311079143","4562.058833920621","24628.241122113963","28733.932368957067","57248.73207254665","13662.373581285026","5680.294288326639","5096.158805191309","15720.159336064056","18820.68890910158","11321.511925360415","22212.133078106657","9531.958119503253","10761.153922657297","7232.9992613933655","14733.953957006974","7089.981382699976","10579.56231780451","9339.781717545718","4111.450648182468","10692.525274435357","14636.212004407138","5759.15694444832","9600.99314538743","25775.297183186565","28049.67477663258","43602.34255944118","43110.7232321355","33018.402384334906","5360.8588265164735","9800.188481159861","11011.876849371003","4890.673055029583","15363.227169068352","25542.744636790514","13628.18212312592","4982.1604865010095","5209.216896278091","4478.657746045325","10400.663973683684","11682.759966003712","7465.305975295159","10591.511607625554","5059.553279255097","4805.417273741023","11309.113766532035","7927.535259103698","5883.964617133909","4624.455613379652","6247.057273069921","14226.417833838288","8162.093656729814","14659.36412104228","11116.82060860207","9947.3209804986","10461.544199524184","3812.961351359619","14419.477328718056","28196.573234370415","14921.903183765771","17435.483350429753","9684.730038113954","10359.764303366359","11232.365555879354","5519.74847351021","22623.80040974819","39898.254174880756","13008.897670194945","10303.602367825593","12672.186971449482","1191705.1625947384","2001","2","01 FEB 2001"
"7162.735536517121","28963.530023958654","34260.53610934258","8557.547666668872","4046.115378840511","11780.023295904824","12791.104735032539","4428.8206699357315","9944.321070850192","15179.431276502513","8913.02803266676","39037.727446114426","19135.8289926492","15996.3483189928","6860.397766352286","6767.206884045441","4732.76010550038","25625.70770501182","29603.461720415748","59650.34322995041","13827.406143681594","5737.205127094295","5177.6621173107","16177.40559977146","19537.44065315018","11803.69717041794","22611.31356106155","9636.83227664338","10900.017800998186","7471.053820123867","15261.347204133475","7234.754932374826","10754.811809240287","9515.081304363553","4201.531015712034","10946.357989677073","15188.907858504694","5774.069329627376","9892.013117473041","26735.61284943032","28923.913884927304","44919.94823653544","45532.00769949771","33711.76804889435","5559.511676085469","9904.46523495316","11155.622375757011","5020.214832291033","15572.568509602961","26896.788051546362","13870.131568588346","5057.858914699508","5338.967404289621","4575.27527997929","10647.244795308652","11941.023628699391","7688.548704505245","10860.897142706965","5171.651882235679","4835.401676613955","11645.922409192504","7986.065046080434","5950.494162936583","4789.417855899875","6290.593656523712","14462.938749284469","8455.26832751403","15011.052941295937","11358.306267351996","10055.091306735547","10567.437094156594","3890.4311811685075","14527.622003750614","29012.595371676405","14951.322686532347","17894.1917450593","9835.650609087252","10500.652518967394","11453.932375014094","5522.658095425109","22999.0433331404","40766.34991194947","13370.830403180193","10405.931324302353","13086.282029518208","1223795.3885995029","2001","3","01 MAR 2001"
"7193.469131058766","29757.229105915958","35579.241208369225","8721.27182885828","4185.597209653369","12229.998308869628","12915.041744725098","4467.214927400782","10057.769807175442","15361.04655396849","9152.502008933698","40179.33854507842","19377.366785686896","16157.845957368785","6871.966920681828","6981.266753752443","4920.6251796778015","26316.358532227336","30356.894348939008","62172.375517531094","13894.634244891908","5743.976324805782","5294.329517165112","16705.406468860598","19916.662435493832","12170.776282060035","23445.215371018312","9685.52487023361","11209.000163475026","7705.322566851969","15528.671139142836","7359.618533036606","10828.751828038225","9781.065148296779","4209.17646845427","11277.373446939411","15900.466005711038","5977.183387192988","10244.916183337584","28077.592363859345","29725.916131000286","46451.005920165655","48075.334863195996","34499.07148274878","5744.362358734754","9962.913557349144","11181.613166766903","5088.8163683290995","16024.635790758457","27741.60278882741","14129.368540139294","5198.363446149422","5447.406700770317","4658.34213304539","10821.183828380763","12265.642352889807","8007.951030933158","11256.994826263677","5310.976976243828","4857.497195256234","11863.393517853176","8171.133435008557","5993.761702842529","4870.66220839998","6435.617674627281","14930.47683798076","8725.00726591076","15125.514295492138","11608.741516487924","10346.28335782892","10667.282071839265","3920.968013392253","14887.269807502911","29737.89118143862","14987.587164997141","18225.790310213855","9954.057266151634","10825.089770604163","11786.557611365932","5651.212111938193","23852.479800769943","42262.43798808048","13695.388748013858","10472.887863425842","13596.29147420555","1256952.8655790577","2001","4","01 APR 2001"
"7341.223490087616","30813.082059004024","36805.72281754418","9048.145015857956","4279.083335251249","12412.005187024046","13050.263419263245","4576.760964470658","10101.963189803027","15580.449312696146","9474.976422472038","41103.33762234862","19892.830375611764","16504.976366552317","6925.923857848378","7095.470146101083","5009.40008019585","27101.809788239327","31316.18895835938","64418.3521632702","13890.674480848407","5886.3020377833","5385.593991496099","17290.268625831828","20614.74702622729","12534.975178425293","23678.841611746873","9986.990895487344","11368.279327126944","7875.819526172278","16025.086888386984","7525.5200435417555","11071.35761856298","9882.74353336947","4274.3851341960235","11421.172538546054","16612.25959365208","6126.716965459085","10625.91010190882","28889.736128471108","30127.473295974643","47479.8912208143","51108.68361062438","35244.163305495356","5818.8507626711435","9975.19569357884","11280.126127268328","5116.500701498555","16366.2663820504","28615.840054823275","14581.621301294088","5339.383494084969","5505.347768680084","4803.356403857208","11124.4579673381","12380.759486759345","8317.804447255681","11434.408153379227","5341.803288791475","5017.863111904483","12071.101179159135","8381.363477939018","6138.25782952908","4884.1045901371035","6489.81619023293","15561.653333081842","8983.987978192694","15521.878399247784","11744.665649658778","10657.944266894116","10915.25717892488","4001.8888029822974","15410.954027079495","30041.538173079807","15094.758396650623","18906.810993798474","10269.520092380852","11271.479828854604","12135.188560367365","5790.123358511536","24862.927973757953","43315.678360173915","14102.986411275753","10746.830667246793","13785.859317122096","1289885.7174336645","2001","5","01 MAY 2001"
